"Area Name",Type,"Specific area","Total Population","Total Population-RANK","Total Population-FORMAT","Population per Square Mile","Population per Square Mile-RANK","Population per Square Mile-FORMAT","Population Under Age 5 ","Population Under Age 5 -RANK","Population Under Age 5 -FORMAT","Percentage of Population Under Age 5 ","Percentage of Population Under Age 5 -RANK","Percentage of Population Under Age 5 -FORMAT","Population Under Age 18","Population Under Age 18-RANK","Population Under Age 18-FORMAT","Percentage of Population Under Age 18","Percentage of Population Under Age 18-RANK","Percentage of Population Under Age 18-FORMAT","Population Age 65 and Over","Population Age 65 and Over-RANK","Population Age 65 and Over-FORMAT","Percentage of Population Over Age 65","Percentage of Population Over Age 65-RANK","Percentage of Population Over Age 65-FORMAT","Non-White and Hispanic Population","Non-White and Hispanic Population-RANK","Non-White and Hispanic Population-FORMAT","Percentage Non-White and Hispanic Population","Percentage Non-White and Hispanic Population-RANK","Percentage Non-White and Hispanic Population-FORMAT","Total Linguistically-Isolated Households","Total Linguistically-Isolated Households-RANK","Total Linguistically-Isolated Households-FORMAT","Percentage of Linguistically-Isolated Households","Percentage of Linguistically-Isolated Households-RANK","Percentage of Linguistically-Isolated Households-FORMAT","Hardship Index","Hardship Index-RANK","Hardship Index-FORMAT","Per Capita Income ","Per Capita Income -RANK","Per Capita Income -FORMAT","Percentage of Unemployed Workers Age 16 and Over ","Percentage of Unemployed Workers Age 16 and Over -RANK","Percentage of Unemployed Workers Age 16 and Over -FORMAT","Population below the Federal Poverty Level ","Population below the Federal Poverty Level -RANK","Population below the Federal Poverty Level -FORMAT","Percentage of Population below the Federal Poverty Level ","Percentage of Population below the Federal Poverty Level -RANK","Percentage of Population below the Federal Poverty Level -FORMAT","Population 200% below the Federal Poverty Level ","Population 200% below the Federal Poverty Level -RANK","Population 200% below the Federal Poverty Level -FORMAT","Percentage of Population 200% below the Federal Poverty Level ","Percentage of Population 200% below the Federal Poverty Level -RANK","Percentage of Population 200% below the Federal Poverty Level -FORMAT","Population living in extreme poverty neighborhoods ","Population living in extreme poverty neighborhoods -RANK","Population living in extreme poverty neighborhoods -FORMAT","Percentage of Population Age 25 and Over that Did Not Graduate from High School ","Percentage of Population Age 25 and Over that Did Not Graduate from High School -RANK","Percentage of Population Age 25 and Over that Did Not Graduate from High School -FORMAT","Percentage of Population Age 25 and Over that Graduated from High School ","Percentage of Population Age 25 and Over that Graduated from High School -RANK","Percentage of Population Age 25 and Over that Graduated from High School -FORMAT","Percentage of Population Age 25 and Over with a Bachelor's Degree or Higher ","Percentage of Population Age 25 and Over with a Bachelor's Degree or Higher -RANK","Percentage of Population Age 25 and Over with a Bachelor's Degree or Higher -FORMAT","Life Expectancy at Birth","Life Expectancy at Birth-RANK","Life Expectancy at Birth-FORMAT","Leading Causes of Death","Leading Causes of Death-RANK","Leading Causes of Death-FORMAT","Leading Causes of Premature Death (Years of Life Lost Before Age 75)","Leading Causes of Premature Death (Years of Life Lost Before Age 75)-RANK","Leading Causes of Premature Death (Years of Life Lost Before Age 75)-FORMAT","Percentage of Adults Ever Diagnosed with Diabetes","Percentage of Adults Ever Diagnosed with Diabetes-RANK","Percentage of Adults Ever Diagnosed with Diabetes-FORMAT","Coronary Heart Disease Mortality Rate per 100,000 Residents by City Council District","Coronary Heart Disease Mortality Rate per 100,000 Residents by City Council District-RANK","Coronary Heart Disease Mortality Rate per 100,000 Residents by City Council District-FORMAT","Heart Attack-Related Hospitalizations in Adults Age 45 and Over","Heart Attack-Related Hospitalizations in Adults Age 45 and Over-RANK","Heart Attack-Related Hospitalizations in Adults Age 45 and Over-FORMAT","Rate of Heart Attacks in Population 45 and Over per 10,000 Residents","Rate of Heart Attacks in Population 45 and Over per 10,000 Residents-RANK","Rate of Heart Attacks in Population 45 and Over per 10,000 Residents-FORMAT","Stroke Mortality Rate per 100,000 Residents by City Council District","Stroke Mortality Rate per 100,000 Residents by City Council District-RANK","Stroke Mortality Rate per 100,000 Residents by City Council District-FORMAT","Diabetes Mortality Rate per 100,000 Residents by City Council District","Diabetes Mortality Rate per 100,000 Residents by City Council District-RANK","Diabetes Mortality Rate per 100,000 Residents by City Council District-FORMAT","Respiratory Disease Mortality Rate per 100,000 Residents by Community Plan Area","Respiratory Disease Mortality Rate per 100,000 Residents by Community Plan Area-RANK","Respiratory Disease Mortality Rate per 100,000 Residents by Community Plan Area-FORMAT","Asthma-Related Emergency Department Visits in Children","Asthma-Related Emergency Department Visits in Children-RANK","Asthma-Related Emergency Department Visits in Children-FORMAT","Asthma-Related Emergency Department Visit Rate in Children per 10,000 Residents","Asthma-Related Emergency Department Visit Rate in Children per 10,000 Residents-RANK","Asthma-Related Emergency Department Visit Rate in Children per 10,000 Residents-FORMAT","Asthma-Related Emergency Department Visits in Adults","Asthma-Related Emergency Department Visits in Adults-RANK","Asthma-Related Emergency Department Visits in Adults-FORMAT","Asthma-Related Emergency Department Visit Rate per 10,000 Residents","Asthma-Related Emergency Department Visit Rate per 10,000 Residents-RANK","Asthma-Related Emergency Department Visit Rate per 10,000 Residents-FORMAT","Asthma-Related Hospitalizations in Children","Asthma-Related Hospitalizations in Children-RANK","Asthma-Related Hospitalizations in Children-FORMAT","Asthma-Related Hospitalizations Visit Rate in Children per 10,000 Residents","Asthma-Related Hospitalizations Visit Rate in Children per 10,000 Residents-RANK","Asthma-Related Hospitalizations Visit Rate in Children per 10,000 Residents-FORMAT","Asthma-Related Hospitalizations in Adults","Asthma-Related Hospitalizations in Adults-RANK","Asthma-Related Hospitalizations in Adults-FORMAT","Asthma-Related Hospitalizations Visit Rate in Adults per 10,000 Residents","Asthma-Related Hospitalizations Visit Rate in Adults per 10,000 Residents-RANK","Asthma-Related Hospitalizations Visit Rate in Adults per 10,000 Residents-FORMAT","Percentage of Adults who Reported Fair or Poor Health","Percentage of Adults who Reported Fair or Poor Health-RANK","Percentage of Adults who Reported Fair or Poor Health-FORMAT","Percentage of Children who Reported Fair or Poor Health","Percentage of Children who Reported Fair or Poor Health-RANK","Percentage of Children who Reported Fair or Poor Health-FORMAT","Average Number of Unhealthy Days during the Past 30 days for Adults","Average Number of Unhealthy Days during the Past 30 days for Adults-RANK","Average Number of Unhealthy Days during the Past 30 days for Adults-FORMAT","Days Limited Due to Poor Physical and/or Mental Health during the Past 30 days for Adults","Days Limited Due to Poor Physical and/or Mental Health during the Past 30 days for Adults-RANK","Days Limited Due to Poor Physical and/or Mental Health during the Past 30 days for Adults-FORMAT","Percentage of Adults who Received Sufficient Social and Emotional Support","Percentage of Adults who Received Sufficient Social and Emotional Support-RANK","Percentage of Adults who Received Sufficient Social and Emotional Support-FORMAT","Percentage of Adults with Depression","Percentage of Adults with Depression-RANK","Percentage of Adults with Depression-FORMAT","Prevalence of Overweight Adults","Prevalence of Overweight Adults-RANK","Prevalence of Overweight Adults-FORMAT","Prevalence of Obesity Adults","Prevalence of Obesity Adults-RANK","Prevalence of Obesity Adults-FORMAT","Prevalence of Childhood Obesity","Prevalence of Childhood Obesity-RANK","Prevalence of Childhood Obesity-FORMAT","Percentage of Adults who Met Physical Activity Guidelines for Aerobic and Muscle-Strengthening Activity Each Week","Percentage of Adults who Met Physical Activity Guidelines for Aerobic and Muscle-Strengthening Activity Each Week-RANK","Percentage of Adults who Met Physical Activity Guidelines for Aerobic and Muscle-Strengthening Activity Each Week-FORMAT","Percentage of Children who Participated in Physical Activity per Week","Percentage of Children who Participated in Physical Activity per Week-RANK","Percentage of Children who Participated in Physical Activity per Week-FORMAT","Percentage of Low Birth-Weight Infants ","Percentage of Low Birth-Weight Infants -RANK","Percentage of Low Birth-Weight Infants -FORMAT","Health Professional Shortage Areas","Health Professional Shortage Areas-RANK","Health Professional Shortage Areas-FORMAT","Walkability Index","Walkability Index-RANK","Walkability Index-FORMAT","Intersection Density","Intersection Density-RANK","Intersection Density-FORMAT","Land Use Mix","Land Use Mix-RANK","Land Use Mix-FORMAT","Land Use Diversity","Land Use Diversity-RANK","Land Use Diversity-FORMAT","Single Family Residential Land Uses","Single Family Residential Land Uses-RANK","Single Family Residential Land Uses-FORMAT","Multifamily Residential Land Uses","Multifamily Residential Land Uses-RANK","Multifamily Residential Land Uses-FORMAT","Retail Land Uses","Retail Land Uses-RANK","Retail Land Uses-FORMAT","Office Land Uses","Office Land Uses-RANK","Office Land Uses-FORMAT","Entertainment Land Uses","Entertainment Land Uses-RANK","Entertainment Land Uses-FORMAT","Institutional/Open Space Land Uses","Institutional/Open Space Land Uses-RANK","Institutional/Open Space Land Uses-FORMAT","Park Level of Service (Acres per 1,000 Residents)","Park Level of Service (Acres per 1,000 Residents)-RANK","Park Level of Service (Acres per 1,000 Residents)-FORMAT","Percentage of the Population within One-Half Mile Walking Distance of a Park","Percentage of the Population within One-Half Mile Walking Distance of a Park-RANK","Percentage of the Population within One-Half Mile Walking Distance of a Park-FORMAT","Employment Density","Employment Density-RANK","Employment Density-FORMAT","Percentage of Commuters Driving Alone to Work","Percentage of Commuters Driving Alone to Work-RANK","Percentage of Commuters Driving Alone to Work-FORMAT","Percentage of Commuters Carpooling to Work","Percentage of Commuters Carpooling to Work-RANK","Percentage of Commuters Carpooling to Work-FORMAT","Percentage of Commuters Taking Public Transportation to Work","Percentage of Commuters Taking Public Transportation to Work-RANK","Percentage of Commuters Taking Public Transportation to Work-FORMAT","Percentage of Commuters Walking to Work","Percentage of Commuters Walking to Work-RANK","Percentage of Commuters Walking to Work-FORMAT","Percentage of Commuters Biking to Work","Percentage of Commuters Biking to Work-RANK","Percentage of Commuters Biking to Work-FORMAT","Percentage of Commuters Traveling by Other Means to Work","Percentage of Commuters Traveling by Other Means to Work-RANK","Percentage of Commuters Traveling by Other Means to Work-FORMAT","Percentage of Households without Access to a Vehicle","Percentage of Households without Access to a Vehicle-RANK","Percentage of Households without Access to a Vehicle-FORMAT","Average Annual Motor Vehicle Traffic Mortality Rate per 100,000 Residents ","Average Annual Motor Vehicle Traffic Mortality Rate per 100,000 Residents -RANK","Average Annual Motor Vehicle Traffic Mortality Rate per 100,000 Residents -FORMAT","Average Annual Rate of Motor Vehicle Collisions with Pedestrians per 10,000 Residents","Average Annual Rate of Motor Vehicle Collisions with Pedestrians per 10,000 Residents-RANK","Average Annual Rate of Motor Vehicle Collisions with Pedestrians per 10,000 Residents-FORMAT","Average Annual Rate of Motor Vehicle Collisions with Bicyclists per 10,000 Residents","Average Annual Rate of Motor Vehicle Collisions with Bicyclists per 10,000 Residents-RANK","Average Annual Rate of Motor Vehicle Collisions with Bicyclists per 10,000 Residents-FORMAT","Average Annual Rate of Motor Vehicle Collisions with Pedestrians and Bicyclists with Children within 1/2 Mile of a School per 10,000 Children","Average Annual Rate of Motor Vehicle Collisions with Pedestrians and Bicyclists with Children within 1/2 Mile of a School per 10,000 Children-RANK","Average Annual Rate of Motor Vehicle Collisions with Pedestrians and Bicyclists with Children within 1/2 Mile of a School per 10,000 Children-FORMAT","Modified Retail Food Environment Index","Modified Retail Food Environment Index-RANK","Modified Retail Food Environment Index-FORMAT","Grocery Store Rate per 10,000 Residents","Grocery Store Rate per 10,000 Residents-RANK","Grocery Store Rate per 10,000 Residents-FORMAT","Neighborhood Food Sources ","Neighborhood Food Sources -RANK","Neighborhood Food Sources -FORMAT","Percentage of Adults Who Reported that Accessing Fresh Produce (Fruits and Vegetables) was Very or Somewhat Easy","Percentage of Adults Who Reported that Accessing Fresh Produce (Fruits and Vegetables) was Very or Somewhat Easy-RANK","Percentage of Adults Who Reported that Accessing Fresh Produce (Fruits and Vegetables) was Very or Somewhat Easy-FORMAT","Percentage of Adults Who Reported Having Eaten Five or More Servings of Fruits or Vegetables in the Past Day","Percentage of Adults Who Reported Having Eaten Five or More Servings of Fruits or Vegetables in the Past Day-RANK","Percentage of Adults Who Reported Having Eaten Five or More Servings of Fruits or Vegetables in the Past Day-FORMAT","Rate of Fast Food Restaurants per 10,000 Residents","Rate of Fast Food Restaurants per 10,000 Residents-RANK","Rate of Fast Food Restaurants per 10,000 Residents-FORMAT","Percentage of Adults Who Reported Consuming Fast Food at Least Once a Week","Percentage of Adults Who Reported Consuming Fast Food at Least Once a Week-RANK","Percentage of Adults Who Reported Consuming Fast Food at Least Once a Week-FORMAT","Percentage of Children Who Consumed Fast Food At Least Once a Week","Percentage of Children Who Consumed Fast Food At Least Once a Week-RANK","Percentage of Children Who Consumed Fast Food At Least Once a Week-FORMAT","Off-Sale Liquor License Rate per 10,000 Residents","Off-Sale Liquor License Rate per 10,000 Residents-RANK","Off-Sale Liquor License Rate per 10,000 Residents-FORMAT","On-Sale Liquor License Rate per 10,000 Residents","On-Sale Liquor License Rate per 10,000 Residents-RANK","On-Sale Liquor License Rate per 10,000 Residents-FORMAT","Average Annual Rate of Motor Vehicle Collisions Involving Alcohol per 10,000 Residents","Average Annual Rate of Motor Vehicle Collisions Involving Alcohol per 10,000 Residents-RANK","Average Annual Rate of Motor Vehicle Collisions Involving Alcohol per 10,000 Residents-FORMAT","Percentage of Households that are CalFresh Recipients","Percentage of Households that are CalFresh Recipients-RANK","Percentage of Households that are CalFresh Recipients-FORMAT","Rate of CalFresh Vendors per 1,000 Households Participating in CalFresh","Rate of CalFresh Vendors per 1,000 Households Participating in CalFresh-RANK","Rate of CalFresh Vendors per 1,000 Households Participating in CalFresh-FORMAT","Crime Rate for All Part I Offences per 1,000 Residents (6-Month Rate, April to September 2012)","Crime Rate for All Part I Offences per 1,000 Residents (6-Month Rate, April to September 2012)-RANK","Crime Rate for All Part I Offences per 1,000 Residents (6-Month Rate, April to September 2012)-FORMAT","Violent Crime Rate per 1,000 Residents (6-Month Rate, April to September 2012)","Violent Crime Rate per 1,000 Residents (6-Month Rate, April to September 2012)-RANK","Violent Crime Rate per 1,000 Residents (6-Month Rate, April to September 2012)-FORMAT","Property Crime Rate per 1,000 Residents (6-Month Rate, April to September 2012)","Property Crime Rate per 1,000 Residents (6-Month Rate, April to September 2012)-RANK","Property Crime Rate per 1,000 Residents (6-Month Rate, April to September 2012)-FORMAT","Percentage of Adults Who Reported They Perceive Their Neighborhood to be Safe from Crime","Percentage of Adults Who Reported They Perceive Their Neighborhood to be Safe from Crime-RANK","Percentage of Adults Who Reported They Perceive Their Neighborhood to be Safe from Crime-FORMAT","Average Annual Emergency Department Visit Rate for Assault per 100,000 Residents","Average Annual Emergency Department Visit Rate for Assault per 100,000 Residents-RANK","Average Annual Emergency Department Visit Rate for Assault per 100,000 Residents-FORMAT","Average Annual Mortality Rate for Homicide per 100,000 Residents","Average Annual Mortality Rate for Homicide per 100,000 Residents-RANK","Average Annual Mortality Rate for Homicide per 100,000 Residents-FORMAT","Residential Density","Residential Density-RANK","Residential Density-FORMAT","Housing Diversity","Housing Diversity-RANK","Housing Diversity-FORMAT","Percentage of Renter-Occupied Housing Units","Percentage of Renter-Occupied Housing Units-RANK","Percentage of Renter-Occupied Housing Units-FORMAT","Percentage of Housing Units with 1 or More than Persons per Room","Percentage of Housing Units with 1 or More than Persons per Room-RANK","Percentage of Housing Units with 1 or More than Persons per Room-FORMAT","Percentage of Housing Units with 1.5 or More Persons per Room","Percentage of Housing Units with 1.5 or More Persons per Room-RANK","Percentage of Housing Units with 1.5 or More Persons per Room-FORMAT","Percentage of Households Paying More than 30% of Income on Housing Costs","Percentage of Households Paying More than 30% of Income on Housing Costs-RANK","Percentage of Households Paying More than 30% of Income on Housing Costs-FORMAT","Homelessness by City Council District","Homelessness by City Council District-RANK","Homelessness by City Council District-FORMAT","Percentage of Population within 500 Feet of Truck Routes","Percentage of Population within 500 Feet of Truck Routes-RANK","Percentage of Population within 500 Feet of Truck Routes-FORMAT","Percentage of Population  within 500 Feet of Manufacturing, Warehousing and Distribution, and Refinery and Chemical Plants Lands and the Port","Percentage of Population  within 500 Feet of Manufacturing, Warehousing and Distribution, and Refinery and Chemical Plants Lands and the Port-RANK","Percentage of Population  within 500 Feet of Manufacturing, Warehousing and Distribution, and Refinery and Chemical Plants Lands and the Port-FORMAT","Pollution Exposure Score","Pollution Exposure Score-RANK","Pollution Exposure Score-FORMAT","Environmental Effects","Environmental Effects-RANK","Environmental Effects-FORMAT","Pollution Burden Index","Pollution Burden Index-RANK","Pollution Burden Index-FORMAT","Percentage of Population living in extreme poverty neighborhoods ","Percentage of Population living in extreme poverty neighborhoods -RANK","Percentage of Population living in extreme poverty neighborhoods -FORMAT","Percentage of Adults who Did Not Receive Sufficient Social and Emotional Support","Percentage of Adults who Did Not Receive Sufficient Social and Emotional Support-RANK","Percentage of Adults who Did Not Receive Sufficient Social and Emotional Support-FORMAT","Percentage White Alone Population","Percentage White Alone Population-RANK","Percentage White Alone Population-FORMAT","Percentage Latino Alone Population ","Percentage Latino Alone Population -RANK","Percentage Latino Alone Population -FORMAT","Percentage African American Alone Population","Percentage African American Alone Population-RANK","Percentage African American Alone Population-FORMAT","Percentage Asian American or Pacific Islander Alone Population","Percentage Asian American or Pacific Islander Alone Population-RANK","Percentage Asian American or Pacific Islander Alone Population-FORMAT","Percentage Native American Alone Population","Percentage Native American Alone Population-RANK","Percentage Native American Alone Population-FORMAT","Percentage Other Population","Percentage Other Population-RANK","Percentage Other Population-FORMAT","Percentage of Homeless Population by City Council District","Percentage of Homeless Population by City Council District-RANK","Percentage of Homeless Population by City Council District-FORMAT","Percentage of Total Population","Percentage of Total Population-RANK","Percentage of Total Population-FORMAT"
90001,,,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,50.00,49," Integer ",46.30,32," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,202.00,9," Integer ",98.90,36," Rate ",165.00,27," Integer ",50.50,25," Rate ",31.00,9," Integer ",15.30,24," Rate ",76.00,7," Integer ",29.30,3," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,7.90,50," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,200.50,22," Rate ",26.30,9," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,1.90,38," Rate ",3.80,38," Rate ",57.00,38," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer
90002,,,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,55.00,42," Integer ",59.70,7," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,245.00,4," Integer ",132.80,15," Rate ",219.00,17," Integer ",70.50,11," Rate ",45.00,4," Integer ",24.20,5," Rate ",63.00,13," Integer ",24.60,7," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,9.40,26," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,288.30,8," Rate ",33.20,6," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,1.70,63," Rate ",3.40,63," Rate ",51.20,63," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer
90003,,,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,83.00,15," Integer ",68.00,1," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,346.00,3," Integer ",148.10,8," Rate ",318.00,4," Integer ",81.20,7," Rate ",57.00,3," Integer ",24.60,4," Rate ",114.00,2," Integer ",31.80,2," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,10.60,17," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,238.40,14," Rate ",33.80,4," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,1.80,46," Rate ",3.70,46," Rate ",55.10,46," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer
90004,,,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,61.00,32," Integer ",36.20,64," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,154.00,20," Integer ",117.50,20," Rate ",112.00,48," Integer ",25.90,81," Rate ",19.00,24," Integer ",14.50,26," Rate ",67.00,12," Integer ",16.60,21," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,6.10,76," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,130.50,59," Rate ",7.70,39," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,1.80,48," Rate ",3.60,48," Rate ",54.30,48," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer
90005,,,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,33.00,86," Integer ",26.30,101," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,73.00,49," Integer ",87.30,45," Rate ",50.00,87," Integer ",15.80,105," Rate ",6.00,55," Integer ",-99.00,"No Rank"," Rate ",18.00,76," Integer ",7.10,82," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,5.80,78," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,115.90,73," Rate ",7.40,42," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,1.30,108," Rate ",2.60,108," Rate ",38.60,108," Rate ",0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer,0,0,Integer
